url,name,address,city,state,phone
https://www.portwilliamsdentist.com/,Results,"963 NS-358, Port Williams, NS B0P 1T0, Canada",NS B0P 1T0,Canada,+1 902-697-3000
https://www.newminasdentalcentre.ca/site/home?utm_source=G&utm_medium=LPM&utm_campaign=DentalCorp,Results,"9198 Commercial St, New Minas, NS B4N 3E5, Canada",NS B4N 3E5,Canada,+1 902-915-0359
http://www.fundydental.com/,Results,"7322 Nova Scotia Trunk 1, Coldbrook, NS B4R 1B9, Canada",NS B4R 1B9,Canada,+1 902-681-9111
https://www.homehardware.ca/store/32243?utm_source=google&utm_medium=organic_search&utm_campaign=local_seo&utm_content=32243,Results,"9767 Main St, Canning, NS B0P 1H0, Canada",NS B0P 1H0,Canada,+1 902-582-3060
http://www.hantscountydental.ca/?utm_source=&utm_medium=organic&utm_campaign=gmb-listing,Results,"2043 Nova Scotia Trunk 1, Falmouth, NS B0N 2T0, Canada",NS B0N 2T0,Canada,+1 902-798-0303
https://store.pharmasave.com/canning/location/,Results,"9816 Main St, Canning, NS B0P 1H0, Canada",NS B0P 1H0,Canada,+1 902-582-7119
https://www.facebook.com/canningvalufoods/,Results,"9830 Main St, Canning, NS B0P 1H0, Canada",NS B0P 1H0,Canada,+1 902-582-7145
http://chainlakedental.com/,Results,"201 Chain Lake Dr, Halifax, NS B3S 1C8, Canada",NS B3S 1C8,Canada,+1 902-450-2273
https://www.herringcovedental.ca/?utm_source=GMB_Listing&utm_medium=organic&utm_campaign=GMB,Results,"303 Herring Cove Rd, Halifax, NS B3P 1M3, Canada",NS B3P 1M3,Canada,+1 902-477-9457
https://www.highlanddentalcentre.com/site/home?utm_source=G&utm_medium=LPM&utm_campaign=DentalCorp,Results,"689 Westville Rd, New Glasgow, NS B2H 2J6, Canada",NS B2H 2J6,Canada,+1 902-600-6190
https://bridgewatersmiles.ca/,Results,"450 Lahave St #190, Bridgewater, NS B4V 4A3, Canada",NS B4V 4A3,Canada,+1 902-543-4313
https://www.acadiansmiles.ca/site/home?utm_source=G&utm_medium=LPM&utm_campaign=DentalCorp,Results,"8174 Hwy 1, Meteghan, NS B0W 2J0, Canada",NS B0W 2J0,Canada,+1 902-422-0015
http://porterslakedental.com/,Results,"5141 Nova Scotia Trunk 7, Porters Lake, NS B3E 1M1, Canada",NS B3E 1M1,Canada,+1 902-827-4746
https://www.sackvilledental.ca/,Results,"453 Sackville Dr, Lower Sackville, NS B4C 2S1, Canada",NS B4C 2S1,Canada,+1 902-865-6336
https://porterslakefamilysmiles.com/,Results,"61 Stella Dr, Porters Lake, NS B3E 0G4, Canada",NS B3E 0G4,Canada,+1 902-827-5555
http://fallriverdental.ca/,Results,"3187 NS-2, Fall River, NS B2T 1J5, Canada",NS B2T 1J5,Canada,+1 902-861-3471
https://www.sackvillesmilecentre.ca/?utm_source=google&utm_medium=local&utm_campaign=gbp,Results,"190 Cobequid Rd, Lower Sackville, NS B4C 2N4, Canada",NS B4C 2N4,Canada,+1 902-865-8121
https://www.easthantsdental.com/,Results,"344 NS-214, Elmsdale, NS B2S 2L7, Canada",NS B2S 2L7,Canada,+1 902-883-3278
https://www.alliancedentalcoldbrook.ca/?utm_source=https://www.alliancedentalcoldbrook.ca/services&utm_medium=organic&utm_campaign=gmb-listing,Results,"7165 Nova Scotia Trunk 1, Coldbrook, NS B4R 1A2, Canada",NS B4R 1A2,Canada,+1 902-679-1449
http://www.parkstreetdental.net/,Results,"70 Coldbrook Village Park Dr, Coldbrook, NS B4R 1B9, Canada",NS B4R 1B9,Canada,+1 902-678-7530
http://mintsmile.ca/,Results,"1440 Main Rd, Eastern Passage, NS B3G 1A1, Canada",NS B3G 1A1,Canada,+1 902-456-6280
https://smbd.ca/,Results,"5110 St Margarets Bay Rd, Upper Tantallon, NS B3Z 1E2, Canada",NS B3Z 1E2,Canada,+1 902-826-2151
https://www.scotiadental.com/site/home?utm_source=G&utm_medium=LPM&utm_campaign=DentalCorp,Results,"Duke, 5251 Duke St Tower, #602, Halifax, NS B3J 1P3, Canada",NS B3J 1P3,Canada,+1 902-706-8235
https://ravinesdental.ca/,Results,"540 Southgate Dr, Bedford, NS B4A 0E1, Canada",NS B4A 0E1,Canada,+1 902-426-4646
http://www.frfamilydentistry.ca/,Results,"1330 Fall River Rd Unit 201, Fall River, NS B2T 1E6, Canada",NS B2T 1E6,Canada,+1 902-576-3700
http://chdc.ca/,Results,"4 Forest Hills Pkwy, Dartmouth, NS B2W 5G7, Canada",NS B2W 5G7,Canada,+1 902-435-5290
https://www.hubbardsdental.ca/,Results,"11 NS-329, Hubbards, NS B0J 1T0, Canada",NS B0J 1T0,Canada,+1 902-857-1755
https://www.elmsdaledental.com/,Results,"269 NS-214, Elmsdale, NS B2S 1K1, Canada",NS B2S 1K1,Canada,+1 902-883-7624
http://basinviewdental.com/,Results,"843 Hwy 1, Deep Brook, NS B0S 1J0, Canada",NS B0S 1J0,Canada,+1 902-245-3535
http://www.novadental.ca/,Results,"447 Sackville Dr, Lower Sackville, NS B4C 2S1, Canada",NS B4C 2S1,Canada,+1 902-864-4658
http://www.communitydental.ca/,Results,"752 Sackville Dr, Lower Sackville, NS B4E 1R7, Canada",NS B4E 1R7,Canada,+1 902-865-7260
http://www.basinviewsmiles.ca/,Results,"200 Waterfront Dr, Bedford, NS B4A 4J4, Canada",NS B4A 4J4,Canada,+1 902-832-4490
https://www.transcendentalgroup.ca/locations/waverley?utm_source=google&utm_medium=organic&utm_campaign=gmb-listing,Results,"245 Waverley Rd, Dartmouth, NS B2X 2C5, Canada",NS B2X 2C5,Canada,+1 902-435-2209
https://lakeviewfamilydental.ca/,Results,"3301 NS-2 unit 104, Fall River, NS B2T 1K6, Canada",NS B2T 1K6,Canada,+1 902-932-5253
http://www.timberleadental.ca/,Results,"1817 St Margarets Bay Rd, Timberlea, NS B3T 1B8, Canada",NS B3T 1B8,Canada,+1 902-876-1210
https://riverhilldentalns.com/,Results,"64 Stellarton Rd, New Glasgow, NS B2H 1L8, Canada",NS B2H 1L8,Canada,+1 902-755-4455
http://www.bedfordsouthdentistry.com/,Results,"15 Peakview Way #300, Halifax, NS B3M 0G2, Canada",NS B3M 0G2,Canada,+1 902-433-6825
https://millerdentalhealthcentre.com/,Results,"114 Woodlawn Rd, Dartmouth, NS B2W 1L3, Canada",NS B2W 1L3,Canada,+1 902-434-3117
https://dmsdentistry.com/,Results,"1528 Robie St, Halifax, NS B3H 3E4, Canada",NS B3H 3E4,Canada,+1 902-425-6263
http://tantallondental.ca/,Results,"3650 Hammonds Plains Rd, Upper Tantallon, NS B3Z 4R3, Canada",NS B3Z 4R3,Canada,+1 902-826-2163
https://www.santedentalhalifax.ca/?utm_source=google&utm_medium=google_business_profile&utm_campaign=website_click,Results,"1535 Dresden Row, Halifax, NS B3J 3T1, Canada",NS B3J 3T1,Canada,+1 902-423-3234
http://www.smilehalifax.ca/,Results,"273 Bedford Hwy 3rd Floor, Halifax, NS B3M 2K5, Canada",NS B3M 2K5,Canada,+1 902-445-9255
https://www.larryuteckdentistry.ca/,Results,"1201 Larry Uteck Blvd Ste 104, Bedford, NS B4B 0S9, Canada",NS B4B 0S9,Canada,+1 902-444-7100
https://www.halifaxdentaloffice.ca/site/home?utm_source=G&utm_medium=LPM&utm_campaign=DentalCorp,Results,"16 Dentith Rd Unit A11, Halifax, NS B3R 2H9, Canada",NS B3R 2H9,Canada,+1 902-706-4947
https://sheetharbourdental.com/,Results,"22709 Nova Scotia Trunk 7, Sheet Harbour, NS B0J 3B0, Canada",NS B0J 3B0,Canada,+1 902-885-2535
http://www.dietrichfamilydentistry.ca/,Results,"7 Delong Ln, New Germany, NS B0R 1E0, Canada",NS B0R 1E0,Canada,+1 902-644-2957
https://www.porthawkesburydental.com/site/home?utm_source=G&utm_medium=LPM&utm_campaign=DentalCorp,Results,"308 Philpott St, Port Hawkesbury, NS B9A 2B8, Canada",NS B9A 2B8,Canada,+1 782-825-5464
http://www.kingswooddental.ca/,Results,"3 Kingswood Dr #104, Hammonds Plains, NS B4B 0P3, Canada",NS B4B 0P3,Canada,+1 902-832-7888
